timestamp,Temp_C,C_in_gNm3,Q_Nm3h,U1_kV,U2_kV,U3_kV,U4_kV,T1_s,T2_s,T3_s,T4_s,C_out_mgNm3,P_total_kW,split,dust_load_kg_h,condition_cluster,C_out_missing_flag,C_out_cap50_flag,C_out_exact_flag
2024-05-07 07:55:00,122.1,44.94,492598,57.7,60.1,41.6,43.6,199,196,462,437,49.65,1754.2,test,22137.35412,3,0,0,1
2024-05-07 07:56:00,118.9,46.7,493071,57.8,58.0,44.4,43.5,207,233,453,429,49.89,1705.4,test,23026.4157,3,0,0,1
2024-05-07 07:57:00,121.9,44.51,505088,58.8,58.0,44.7,41.6,201,204,446,443,49.67,1740.7,test,22481.46688,3,0,0,1
2024-05-07 07:58:00,121.2,42.49,489801,59.5,59.6,43.8,43.9,196,191,448,449,49.94,1806.0,test,20811.64449,3,0,0,1
2024-05-07 07:59:00,119.6,46.16,491770,60.4,61.4,42.9,47.4,227,218,438,426,49.67,1786.6,test,22700.1032,3,0,0,1
2024-05-07 08:00:00,119.8,37.25,482244,60.3,65.8,47.7,40.6,219,202,435,425,50.0,1839.7,test,17963.589,1,0,1,0
2024-05-07 08:01:00,117.9,39.18,490374,60.0,59.5,45.8,43.7,179,207,437,441,50.0,1822.1,test,19212.85332,1,0,1,0
2024-05-07 08:02:00,123.6,44.46,483036,60.7,61.2,42.4,45.7,200,206,452,455,50.0,1797.8,test,21475.78056,3,0,1,0
2024-05-07 08:03:00,122.5,42.8,487034,57.6,57.0,40.4,41.8,211,221,457,449,50.0,1658.3,test,20845.0552,3,0,1,0
2024-05-07 08:04:00,119.0,44.29,487536,60.2,56.7,47.1,44.5,219,187,454,447,49.79,1792.1,test,21592.96944,3,0,0,1
2024-05-07 08:05:00,122.2,42.95,483353,62.9,59.1,42.3,45.9,198,220,427,442,50.0,1794.3,test,20760.01135,3,0,1,0
2024-05-07 08:06:00,120.1,44.23,486707,59.7,61.0,44.3,41.1,200,212,450,457,50.0,1757.7,test,21527.05061,3,0,1,0
2024-05-07 08:07:00,122.3,40.78,483233,61.1,59.9,44.3,47.2,204,204,453,455,49.99,1827.0,test,19706.24174,3,0,0,1
2024-05-07 08:08:00,120.2,44.26,483229,60.9,60.2,44.7,43.9,211,193,467,468,50.0,1800.9,test,21387.71554,3,0,1,0
2024-05-07 08:09:00,120.4,45.33,494912,61.8,59.5,40.8,43.3,184,200,430,444,49.71,1810.3,test,22434.36096,3,0,0,1
2024-05-07 08:10:00,120.5,45.91,487734,60.7,60.0,43.4,41.1,179,203,459,460,50.0,1794.4,test,22391.86794,3,0,1,0
2024-05-07 08:11:00,119.9,47.91,489138,61.8,59.5,44.1,42.8,218,225,465,441,50.0,1744.1,test,23434.60158,3,0,1,0
2024-05-07 08:12:00,123.0,43.49,474734,61.1,57.4,44.0,40.6,191,220,433,442,50.0,1761.6,test,20646.18166,3,0,1,0
2024-05-07 08:13:00,122.2,43.58,489811,61.4,57.1,45.6,39.9,228,198,454,450,50.0,1729.9,test,21345.96338,3,0,1,0
2024-05-07 08:14:00,121.1,39.1,490698,61.0,62.8,44.5,44.5,192,227,426,444,49.72,1825.3,test,19186.2918,1,0,0,1
2024-05-07 08:15:00,122.4,41.6,483299,58.1,58.5,45.0,44.4,201,214,446,440,50.0,1756.6,test,20105.2384,3,0,1,0
2024-05-07 08:16:00,118.4,42.45,503196,57.8,59.6,42.9,40.8,207,208,434,453,50.0,1720.8,test,21360.670200000004,1,0,1,0
2024-05-07 08:17:00,119.0,45.58,468233,59.4,62.5,47.6,44.5,177,199,454,439,49.36,1889.4,test,21342.06014,4,0,0,1
2024-05-07 08:18:00,121.6,41.44,492852,63.2,59.6,43.6,41.5,237,196,445,471,50.0,1753.4,test,20423.78688,3,0,1,0
2024-05-07 08:19:00,122.0,44.97,492310,59.8,61.9,44.8,44.4,198,209,442,451,50.0,1808.0,test,22139.1807,3,0,1,0
2024-05-07 08:20:00,121.3,42.99,490970,60.8,58.4,44.4,45.1,193,207,453,452,49.86,1790.7,test,21106.8003,3,0,0,1
2024-05-07 08:21:00,118.0,42.56,488077,56.2,63.3,45.1,39.9,189,198,436,451,50.0,1791.2,test,20772.55712,1,0,1,0
2024-05-07 08:22:00,119.2,43.64,491103,60.5,60.6,46.6,44.1,207,216,446,468,49.79,1798.9,test,21431.734920000003,3,0,0,1
2024-05-07 08:23:00,121.4,42.05,493673,60.3,60.1,42.5,45.4,206,205,454,463,50.0,1769.0,test,20758.94965,3,0,1,0
2024-05-07 08:24:00,124.5,41.97,480950,54.8,59.8,45.8,41.8,189,208,442,459,50.0,1740.2,test,20185.4715,3,0,1,0
2024-05-07 08:25:00,122.6,38.79,489180,60.7,61.7,45.6,43.4,186,216,447,464,50.0,1816.9,test,18975.2922,3,0,1,0
2024-05-07 08:26:00,123.2,42.45,485350,56.9,60.6,44.5,45.7,215,213,443,446,49.77,1751.3,test,20603.1075,3,0,0,1
2024-05-07 08:27:00,121.3,41.88,478095,58.7,53.8,44.6,43.4,195,183,463,459,50.0,1739.7,test,20022.6186,3,0,1,0
2024-05-07 08:28:00,121.3,41.8,492612,62.2,59.3,41.8,46.2,182,212,463,450,49.8,1818.1,test,20591.1816,3,0,0,1
2024-05-07 08:29:00,119.2,44.15,482389,60.5,60.8,43.5,47.0,201,203,445,460,49.87,1822.2,test,21297.47435,4,0,0,1
2024-05-07 08:30:00,122.2,44.77,474950,59.3,58.2,40.3,46.9,198,197,444,447,49.71,1765.1,test,21263.5115,3,0,0,1
2024-05-07 08:31:00,120.7,43.71,482648,59.1,59.2,43.5,43.1,226,203,434,448,50.0,1734.3,test,21096.544080000003,3,0,1,0
2024-05-07 08:32:00,121.8,45.63,480599,59.4,59.4,44.0,42.0,196,199,473,433,49.66,1773.4,test,21929.73237,3,0,0,1
2024-05-07 08:33:00,120.8,44.6,495246,60.5,63.4,41.4,45.4,199,204,455,429,50.0,1810.9,test,22087.9716,3,0,1,0
2024-05-07 08:34:00,121.2,42.43,488272,57.8,61.4,44.8,43.9,205,202,457,458,50.0,1771.9,test,20717.38096,3,0,1,0
2024-05-07 08:35:00,120.6,42.03,498134,62.4,60.9,46.6,43.9,196,211,463,448,49.87,1842.4,test,20936.57202,3,0,0,1
2024-05-07 08:36:00,121.1,43.98,481771,57.9,57.9,44.6,48.0,208,184,445,451,49.72,1789.5,test,21188.28858,3,0,0,1
2024-05-07 08:37:00,122.2,44.64,494124,56.8,58.8,44.1,43.8,190,205,443,449,49.97,1758.5,test,22057.69536,3,0,0,1
2024-05-07 08:38:00,118.8,46.72,509876,62.2,61.9,43.1,42.7,200,202,464,436,49.74,1818.6,test,23821.40672,3,0,0,1
2024-05-07 08:39:00,118.5,46.21,490035,59.3,61.5,44.9,37.7,207,230,439,432,49.89,1741.8,test,22644.51735,3,0,0,1
2024-05-07 08:40:00,121.3,41.89,494108,60.4,57.4,42.1,42.0,216,179,444,459,49.75,1762.6,test,20698.18412,3,0,0,1
2024-05-07 08:41:00,122.8,43.0,492790,61.5,63.0,39.3,43.5,195,214,449,452,50.0,1782.6,test,21189.97,3,0,1,0
2024-05-07 08:42:00,123.2,44.95,475893,58.8,58.5,47.3,46.0,195,208,433,461,50.0,1797.2,test,21391.39035,3,0,1,0
2024-05-07 08:43:00,118.8,45.95,491983,60.5,60.9,46.1,46.9,221,212,455,433,49.48,1811.6,test,22606.618850000003,3,0,0,1
2024-05-07 08:44:00,120.1,45.64,489775,61.5,65.7,42.0,44.3,196,197,452,447,50.0,1861.8,test,22353.331,3,0,1,0
2024-05-07 08:45:00,118.4,43.15,485272,63.5,59.4,41.3,43.3,202,206,439,455,50.0,1785.1,test,20939.4868,1,0,1,0
2024-05-07 08:46:00,119.8,40.19,480305,59.2,60.6,44.4,43.1,223,204,460,467,50.0,1754.2,test,19303.45795,1,0,1,0
2024-05-07 08:47:00,122.3,40.84,492956,59.3,59.1,44.3,44.9,203,245,432,451,49.98,1731.2,test,20132.323040000003,3,0,0,1
2024-05-07 08:48:00,120.6,44.03,479651,61.4,60.6,45.8,42.6,199,199,441,450,50.0,1827.3,test,21119.03353,3,0,1,0
2024-05-07 08:49:00,120.1,44.22,504526,60.7,63.1,43.5,45.9,200,193,464,437,50.0,1854.6,test,22310.13972,3,0,1,0
2024-05-07 08:50:00,121.4,40.63,488397,60.0,59.9,46.5,46.5,193,226,444,443,50.0,1806.4,test,19843.57011,3,0,1,0
2024-05-07 08:51:00,119.4,43.5,477723,63.4,59.7,43.7,46.6,208,206,428,430,50.0,1833.1,test,20780.9505,4,0,1,0
2024-05-07 08:52:00,123.0,44.98,483424,56.9,62.5,46.6,41.2,191,208,449,438,50.0,1791.6,test,21744.41152,3,0,1,0
2024-05-07 08:53:00,120.6,40.53,485336,57.4,57.7,43.8,44.9,212,216,442,458,50.0,1710.2,test,19670.668080000003,1,0,1,0
2024-05-07 08:54:00,120.0,46.18,506886,56.9,60.4,42.4,43.7,202,203,452,436,49.42,1756.4,test,23407.99548,3,0,0,1
2024-05-07 08:55:00,121.5,42.49,480536,62.7,58.8,43.4,40.6,205,197,459,446,50.0,1784.1,test,20417.97464,3,0,1,0
2024-05-07 08:56:00,122.0,46.59,486709,61.3,59.8,45.5,44.0,223,204,445,440,50.0,1797.5,test,22675.772310000004,3,0,1,0
2024-05-07 08:57:00,123.0,42.13,483361,57.5,58.5,44.9,43.4,185,192,417,449,50.0,1794.2,test,20363.99893,3,0,1,0
2024-05-07 08:58:00,120.2,40.91,491683,60.0,57.4,44.3,43.2,203,185,452,438,50.0,1786.3,test,20114.75153,1,0,1,0
2024-05-07 08:59:00,122.2,42.34,483539,60.2,55.9,42.1,47.4,210,192,433,450,50.0,1775.5,test,20473.04126,3,0,1,0
2024-05-07 09:00:00,120.7,43.26,478627,55.9,59.4,44.1,41.1,195,174,452,450,49.72,1773.2,test,20705.40402,3,0,0,1
2024-05-07 09:01:00,119.6,42.54,486202,60.7,60.8,42.9,44.0,214,198,456,438,50.0,1789.6,test,20683.03308,1,0,1,0
2024-05-07 09:02:00,119.4,42.98,485394,58.0,61.9,42.8,44.5,196,196,458,431,50.0,1812.0,test,20862.23412,1,0,1,0
2024-05-07 09:03:00,118.9,44.37,483075,61.7,57.6,46.2,38.9,206,209,456,433,50.0,1758.0,test,21434.03775,4,0,1,0
2024-05-07 09:04:00,119.4,43.12,483527,58.0,60.6,42.6,44.3,201,204,442,454,49.95,1767.6,test,20849.68424,1,0,0,1
2024-05-07 09:05:00,122.2,43.39,497340,60.8,61.4,42.5,44.6,204,200,444,426,50.0,1815.2,test,21579.5826,3,0,1,0
2024-05-07 09:06:00,121.6,39.3,485328,62.9,61.0,44.8,45.8,203,216,451,436,49.53,1833.0,test,19073.3904,1,0,0,1
2024-05-07 09:07:00,118.6,44.56,478837,62.3,60.8,42.3,38.6,202,197,455,446,49.63,1774.9,test,21336.97672,4,0,0,1
2024-05-07 09:08:00,117.9,43.37,484237,61.3,56.0,43.1,44.1,196,189,434,460,50.0,1788.9,test,21001.35869,1,0,1,0
2024-05-07 09:09:00,118.8,47.63,488393,60.2,60.1,48.0,43.2,194,172,456,454,50.0,1870.7,test,23262.15859,3,0,1,0
2024-05-07 09:10:00,119.3,41.27,477292,57.3,60.2,43.8,44.9,206,202,424,440,49.79,1765.3,test,19697.84084,1,0,0,1
2024-05-07 09:11:00,120.0,39.11,501013,59.5,61.4,45.5,44.9,203,201,420,438,50.0,1821.1,test,19594.61843,1,0,1,0
2024-05-07 09:12:00,122.2,45.19,494969,59.9,63.1,49.2,44.7,194,217,426,444,50.0,1861.4,test,22367.64911,3,0,1,0
2024-05-07 09:13:00,119.6,44.52,499493,59.8,59.8,44.6,44.4,206,192,452,463,50.0,1802.5,test,22237.42836,3,0,1,0
2024-05-07 09:14:00,123.0,41.15,491212,57.3,59.7,45.2,44.0,196,211,453,431,49.42,1767.9,test,20213.3738,3,0,0,1
2024-05-07 09:15:00,117.9,39.85,471349,61.2,60.6,44.8,44.4,221,172,448,431,49.76,1850.3,test,18783.257650000003,4,0,0,1
2024-05-07 09:16:00,119.9,47.53,500404,58.0,60.4,43.5,40.5,232,186,439,444,50.0,1728.4,test,23784.20212,3,0,1,0
2024-05-07 09:17:00,121.6,47.24,481235,63.5,61.2,44.4,50.3,219,207,451,451,49.98,1867.6,test,22733.5414,3,0,0,1
2024-05-07 09:18:00,121.7,37.5,481909,60.7,61.4,43.8,45.5,218,210,437,434,49.42,1797.9,test,18071.5875,1,0,0,1
2024-05-07 09:19:00,119.9,42.58,489439,62.3,60.0,42.4,47.5,212,182,441,455,50.0,1841.4,test,20840.31262,3,0,1,0
2024-05-07 09:20:00,121.9,47.9,499237,62.3,61.4,45.9,44.2,199,192,435,455,49.96,1860.8,test,23913.4523,3,0,0,1
2024-05-07 09:21:00,121.6,42.56,496660,64.5,59.9,40.6,45.3,179,202,453,445,50.0,1850.9,test,21137.8496,3,0,1,0
2024-05-07 09:22:00,119.4,42.54,495506,60.8,57.5,44.2,41.0,190,201,438,440,49.88,1763.8,test,21078.82524,1,0,0,1
2024-05-07 09:23:00,120.9,43.07,485783,59.6,58.1,43.6,47.5,194,208,450,447,49.74,1789.6,test,20922.67381,3,0,0,1
2024-05-07 09:24:00,121.4,40.98,485678,59.7,55.7,42.1,46.9,216,213,446,420,50.0,1725.7,test,19903.08444,3,0,1,0
2024-05-07 09:25:00,119.5,39.54,491088,63.4,63.7,45.4,42.3,205,186,464,423,48.74,1879.5,test,19417.61952,1,0,0,1
2024-05-07 09:26:00,122.9,46.44,487302,57.8,63.0,42.1,43.0,194,207,446,450,49.72,1779.9,test,22630.30488,3,0,0,1
2024-05-07 09:27:00,119.1,39.22,495478,58.7,62.5,43.4,43.8,180,193,460,427,50.0,1838.1,test,19432.64716,1,0,1,0
2024-05-07 09:28:00,120.6,44.45,495026,60.9,60.0,45.6,45.0,230,206,455,436,49.93,1778.0,test,22003.905700000003,3,0,0,1
2024-05-07 09:29:00,118.5,46.06,493137,60.1,62.4,40.3,43.8,208,196,432,448,50.0,1785.3,test,22713.89022,3,0,1,0
2024-05-07 09:30:00,120.5,40.23,468219,62.4,62.2,46.3,45.6,213,215,439,456,50.0,1840.6,test,18836.45037,4,0,1,0
2024-05-07 09:31:00,118.7,41.56,489472,57.7,57.5,44.1,44.7,195,209,442,450,49.74,1750.3,test,20342.45632,1,0,0,1
2024-05-07 09:32:00,119.9,46.91,487598,60.3,58.9,43.6,44.7,200,190,452,444,50.0,1801.8,test,22873.22218,3,0,1,0
2024-05-07 09:33:00,117.9,45.23,489833,60.1,61.5,41.4,44.3,198,182,454,445,50.0,1828.5,test,22155.14659,1,0,1,0
2024-05-07 09:34:00,121.5,42.36,482475,58.3,59.5,44.4,47.0,202,216,453,440,50.0,1770.0,test,20437.641,3,0,1,0
2024-05-07 09:35:00,120.8,46.92,477932,62.2,59.0,44.2,45.9,224,193,436,445,50.0,1804.2,test,22424.569440000003,4,0,1,0
2024-05-07 09:36:00,121.9,46.94,492255,60.3,62.1,45.3,43.5,187,194,445,444,49.71,1846.0,test,23106.4497,3,0,0,1
2024-05-07 09:37:00,119.8,44.61,485720,60.2,58.8,43.3,46.0,201,211,440,456,49.42,1781.4,test,21667.9692,3,0,0,1
2024-05-07 09:38:00,122.0,41.7,493188,58.8,65.4,42.2,42.5,206,189,450,445,50.0,1824.7,test,20565.9396,3,0,1,0
2024-05-07 09:39:00,120.3,42.93,483243,59.7,63.6,44.8,43.1,200,204,426,441,50.0,1834.3,test,20745.62199,3,0,1,0
2024-05-07 09:40:00,120.4,44.69,499957,58.4,60.0,43.0,46.0,214,202,445,455,50.0,1774.7,test,22343.07833,3,0,1,0
2024-05-07 09:41:00,123.4,43.51,496657,62.2,63.0,45.2,45.3,181,201,424,447,50.0,1897.8,test,21609.54607,3,0,1,0
2024-05-07 09:42:00,119.5,46.35,491043,62.5,60.8,42.1,44.7,224,216,432,450,50.0,1777.1,test,22759.84305,3,0,1,0
2024-05-07 09:43:00,122.1,40.19,486981,63.8,59.6,45.8,45.1,185,207,465,428,50.0,1856.8,test,19571.76639,3,0,1,0
2024-05-07 09:44:00,121.0,40.29,495526,61.3,64.4,47.2,47.5,188,213,465,433,50.0,1910.5,test,19964.74254,1,0,1,0
2024-05-07 09:45:00,119.4,44.48,491866,59.8,61.3,43.9,44.1,196,199,437,446,49.79,1817.5,test,21878.19968,3,0,0,1
2024-05-07 09:46:00,118.2,42.82,490653,59.5,58.7,46.9,44.2,194,193,451,456,49.97,1804.4,test,21009.76146,1,0,0,1
2024-05-07 09:47:00,118.7,42.49,497106,61.5,61.4,45.7,47.0,207,214,451,453,50.0,1828.4,test,21122.03394,1,0,1,0
2024-05-07 09:48:00,121.9,39.65,500194,60.9,63.8,44.9,42.1,205,195,461,436,49.59,1833.4,test,19832.6921,3,0,0,1
2024-05-07 09:49:00,122.8,44.13,478781,60.1,60.5,44.2,43.3,203,203,448,449,49.71,1796.7,test,21128.60553,3,0,0,1
2024-05-07 09:50:00,120.3,43.96,480415,60.0,60.9,43.1,45.6,184,207,432,458,50.0,1828.0,test,21119.0434,3,0,1,0
2024-05-07 09:51:00,120.4,45.73,482594,62.8,59.9,46.6,42.9,200,192,435,440,50.0,1859.9,test,22069.02362,3,0,1,0
2024-05-07 09:52:00,121.3,44.28,476835,59.6,61.2,46.2,44.3,202,192,450,438,49.9,1836.4,test,21114.2538,3,0,0,1
2024-05-07 09:53:00,120.3,43.79,488370,63.2,58.6,42.1,41.9,216,198,423,453,49.32,1770.5,test,21385.7223,3,0,0,1
2024-05-07 09:54:00,121.8,47.08,493691,60.9,58.9,44.4,44.7,204,210,424,461,50.0,1790.7,test,23242.97228,3,0,1,0
2024-05-07 09:55:00,120.6,40.87,488736,59.8,59.8,42.6,41.0,206,206,455,447,50.0,1734.1,test,19974.64032,1,0,1,0
2024-05-07 09:56:00,120.4,45.5,484652,59.0,60.9,45.2,41.6,225,185,477,429,49.89,1772.3,test,22051.666,3,0,0,1
2024-05-07 09:57:00,119.1,39.99,497954,60.2,62.8,45.7,44.8,187,225,437,451,50.0,1845.3,test,19913.18046,1,0,1,0
2024-05-07 09:58:00,118.7,42.08,490084,61.5,60.2,41.1,46.0,197,206,443,451,50.0,1809.3,test,20622.73472,1,0,1,0
2024-05-07 09:59:00,115.4,41.16,491720,59.8,62.2,44.0,44.3,188,196,444,450,49.66,1832.1,test,20239.1952,1,0,0,1
2024-05-07 10:00:00,122.0,46.16,498227,62.2,59.7,45.1,47.0,221,199,448,438,49.75,1815.0,test,22998.158319999995,3,0,0,1
2024-05-07 10:01:00,119.9,44.05,488024,59.7,61.7,44.4,45.0,221,198,435,471,49.55,1796.2,test,21497.4572,3,0,0,1
2024-05-07 10:02:00,119.5,44.19,505508,60.3,62.9,47.8,43.1,220,197,444,464,49.32,1828.2,test,22338.39852,3,0,0,1
2024-05-07 10:03:00,117.2,41.47,485461,58.0,60.3,41.1,46.9,208,215,454,443,50.0,1756.2,test,20132.06767,1,0,1,0
2024-05-07 10:04:00,119.1,43.5,505043,61.7,61.3,46.9,45.3,206,230,438,432,49.44,1829.7,test,21969.3705,3,0,0,1
2024-05-07 10:05:00,118.9,42.35,481278,60.0,59.4,42.4,45.2,196,195,445,438,50.0,1802.0,test,20382.1233,1,0,1,0
2024-05-07 10:06:00,118.9,45.23,493232,63.7,61.7,39.9,47.0,210,196,457,453,49.59,1823.1,test,22308.88336,3,0,0,1
2024-05-07 10:07:00,120.6,41.8,483967,62.0,55.0,44.9,43.5,186,200,444,451,49.67,1794.6,test,20229.8206,3,0,0,1
2024-05-07 10:08:00,120.3,47.62,498080,60.7,57.3,44.0,45.5,186,185,426,452,49.82,1836.9,test,23718.5696,3,0,0,1
2024-05-07 10:09:00,118.0,40.11,485313,63.0,61.7,44.4,43.2,196,208,418,449,50.0,1835.8,test,19465.90443,1,0,1,0
2024-05-07 10:10:00,118.1,42.3,491481,61.4,57.3,45.3,44.2,224,203,431,455,49.95,1759.2,test,20789.6463,1,0,0,1
2024-05-07 10:11:00,118.1,48.52,483966,62.6,59.6,45.3,42.1,195,203,459,436,49.63,1813.7,test,23482.03032,4,0,0,1
2024-05-07 10:12:00,122.8,43.25,496683,58.9,63.4,43.2,44.8,197,179,442,435,50.0,1870.0,test,21481.53975,3,0,1,0
2024-05-07 10:13:00,122.3,41.06,483954,61.5,62.3,45.8,45.7,205,174,449,447,50.0,1888.5,test,19871.151240000003,3,0,1,0
2024-05-07 10:14:00,118.7,44.91,502682,61.6,65.4,40.2,44.1,212,197,460,432,49.88,1830.5,test,22575.44862,3,0,0,1
2024-05-07 10:15:00,117.1,43.18,481262,57.5,60.7,44.0,44.9,216,209,430,426,49.51,1763.4,test,20780.89316,4,0,0,1
2024-05-07 10:16:00,120.2,42.29,478480,63.6,60.4,46.5,39.8,188,180,477,447,50.0,1868.2,test,20234.9192,4,0,1,0
2024-05-07 10:17:00,120.1,41.65,496872,58.3,60.6,44.8,45.1,200,212,443,437,49.67,1786.6,test,20694.7188,1,0,0,1
2024-05-07 10:18:00,120.5,51.32,484540,58.0,58.8,44.3,41.6,204,197,451,446,49.99,1749.9,test,24866.5928,3,0,0,1
2024-05-07 10:19:00,121.1,43.78,489230,54.9,60.2,43.5,46.3,205,191,436,448,50.0,1775.4,test,21418.4894,3,0,1,0
2024-05-07 10:20:00,120.7,39.61,486724,61.6,58.1,44.9,46.1,211,202,433,435,49.7,1803.5,test,19279.13764,1,0,0,1
2024-05-07 10:21:00,118.3,48.17,478815,57.3,63.0,43.7,42.5,211,185,445,445,50.0,1788.8,test,23064.51855,4,0,1,0
2024-05-07 10:22:00,120.4,45.97,488714,59.6,62.1,45.5,43.1,201,171,437,438,50.0,1866.1,test,22466.18258,3,0,1,0
2024-05-07 10:23:00,121.2,42.54,499463,62.3,58.3,43.2,47.0,215,215,446,427,50.0,1804.3,test,21247.15602,3,0,1,0
2024-05-07 10:24:00,118.9,42.13,497382,61.0,59.3,47.3,46.9,213,200,419,450,50.0,1842.5,test,20954.70366,1,0,1,0
2024-05-07 10:25:00,120.4,46.16,491225,59.4,61.4,45.3,45.1,212,192,428,459,50.0,1810.7,test,22674.946,3,0,1,0
2024-05-07 10:26:00,119.1,43.87,498282,57.5,61.2,47.9,43.2,195,194,438,448,50.0,1820.0,test,21859.63134,3,0,1,0
2024-05-07 10:27:00,122.9,39.68,480921,60.4,58.5,43.5,40.6,210,192,431,461,49.17,1755.2,test,19082.94528,3,0,0,1
2024-05-07 10:28:00,117.9,48.98,486806,62.4,60.8,46.7,45.7,215,197,481,452,50.0,1839.4,test,23843.75788,4,0,1,0
2024-05-07 10:29:00,121.7,43.43,492589,62.1,61.8,41.7,43.1,195,200,447,437,49.49,1813.9,test,21393.14027,3,0,0,1
2024-05-07 10:30:00,117.4,48.27,488392,64.2,61.9,45.7,45.5,202,209,448,445,49.89,1868.2,test,23574.68184,4,0,0,1
2024-05-07 10:31:00,122.6,47.74,487473,59.4,64.0,44.0,45.9,220,193,431,467,50.0,1835.9,test,23271.96102,3,0,1,0
2024-05-07 10:32:00,118.2,42.05,479855,58.0,61.2,44.5,43.8,206,188,436,437,50.0,1812.2,test,20177.90275,1,0,1,0
2024-05-07 10:33:00,120.2,47.14,472822,61.3,58.2,45.7,44.7,200,194,439,446,50.0,1817.8,test,22288.829080000003,4,0,1,0
2024-05-07 10:34:00,117.4,42.94,496028,61.1,58.5,45.7,46.9,218,230,458,457,50.0,1754.2,test,21299.44232,1,0,1,0
2024-05-07 10:35:00,117.9,39.92,491442,60.7,63.2,45.9,43.8,195,203,428,455,50.0,1856.9,test,19618.36464,1,0,1,0
2024-05-07 10:36:00,121.2,43.53,496725,59.2,63.9,44.9,43.1,180,206,440,437,49.77,1862.7,test,21622.43925,3,0,0,1
2024-05-07 10:37:00,121.4,45.6,486022,55.4,60.6,45.3,45.1,191,198,450,468,50.0,1785.5,test,22162.6032,3,0,1,0
2024-05-07 10:38:00,120.2,43.46,483830,58.7,61.5,43.8,43.8,214,222,417,445,50.0,1766.5,test,21027.2518,3,0,1,0
2024-05-07 10:39:00,121.0,43.86,489596,61.8,60.9,43.0,44.5,207,211,425,443,50.0,1792.2,test,21473.68056,3,0,1,0
2024-05-07 10:40:00,121.4,47.49,496388,61.3,60.1,44.6,46.3,202,188,428,437,50.0,1854.7,test,23573.46612,3,0,1,0
2024-05-07 10:41:00,118.8,44.91,487714,62.6,57.7,40.0,41.9,213,203,442,461,49.24,1725.5,test,21903.23574,3,0,0,1
2024-05-07 10:42:00,117.7,42.55,495991,61.4,61.7,45.1,45.4,203,196,439,430,50.0,1860.1,test,21104.41705,1,0,1,0
2024-05-07 10:43:00,119.8,46.42,481537,62.2,64.3,46.0,43.0,198,206,456,441,49.77,1859.7,test,22352.94754,4,0,0,1
2024-05-07 10:44:00,119.0,45.17,488307,62.2,61.1,45.5,43.6,211,213,418,459,50.0,1821.9,test,22056.82719,3,0,1,0
2024-05-07 10:45:00,120.4,38.38,489048,60.8,60.1,43.0,44.3,196,186,439,452,50.0,1830.5,test,18769.66224,1,0,1,0
2024-05-07 10:46:00,120.6,45.77,499431,60.8,59.9,40.2,44.0,207,205,459,465,49.93,1758.2,test,22858.95687,3,0,0,1
2024-05-07 10:47:00,118.8,45.69,491291,54.9,61.7,45.6,40.9,191,191,426,458,50.0,1769.9,test,22447.08579,3,0,1,0
2024-05-07 10:48:00,120.9,44.77,503609,59.4,63.0,42.7,47.0,188,218,443,433,50.0,1823.5,test,22546.57493,3,0,1,0
2024-05-07 10:49:00,120.8,46.96,478869,59.5,61.8,41.7,46.5,190,212,453,450,50.0,1806.6,test,22487.688240000003,4,0,1,0
2024-05-07 10:50:00,120.9,43.06,490699,60.5,57.0,46.1,44.0,200,177,461,430,50.0,1821.7,test,21129.49894,3,0,1,0
2024-05-07 10:51:00,119.2,45.59,491105,58.9,64.2,41.5,46.1,193,187,429,452,50.0,1858.6,test,22389.476950000004,3,0,1,0
2024-05-07 10:52:00,120.9,40.84,494640,62.6,62.4,43.9,43.5,193,184,449,432,50.0,1879.1,test,20201.0976,3,0,1,0
2024-05-07 10:53:00,120.5,45.79,483182,59.0,60.4,47.8,42.3,199,200,445,445,50.0,1816.1,test,22124.90378,3,0,1,0
2024-05-07 10:54:00,120.7,49.66,503174,63.0,59.7,42.9,44.4,200,204,432,429,49.92,1823.1,test,24987.62084,3,0,0,1
2024-05-07 10:55:00,122.3,42.3,489811,58.8,59.9,42.1,41.9,182,210,430,439,49.74,1770.7,test,20719.0053,3,0,0,1
2024-05-07 10:56:00,120.2,42.9,481020,59.6,62.5,45.3,45.5,170,198,429,439,49.67,1891.7,test,20635.758,3,0,0,1
2024-05-07 10:57:00,118.8,43.03,489597,59.4,56.8,44.9,42.8,205,197,489,443,49.35,1745.0,test,21067.35891,1,0,0,1
2024-05-07 10:58:00,118.1,45.14,487229,59.8,61.8,40.9,41.1,202,204,458,455,50.0,1763.1,test,21993.51706,4,0,1,0
2024-05-07 10:59:00,121.4,42.17,512009,63.1,61.3,44.4,37.0,184,238,445,436,49.56,1780.1,test,21591.419530000003,3,0,0,1
2024-05-07 11:00:00,120.3,45.89,498151,60.1,61.3,46.6,44.0,206,182,434,431,49.95,1852.5,test,22860.14939,3,0,0,1
2024-05-07 11:01:00,122.2,46.97,490157,60.2,58.5,47.1,44.9,206,178,451,446,50.0,1841.6,test,23022.67429,3,0,1,0
2024-05-07 11:02:00,116.7,46.19,488872,59.3,57.4,43.7,46.9,197,194,430,453,50.0,1798.3,test,22580.99768,4,0,1,0
2024-05-07 11:03:00,121.1,40.45,497384,60.3,65.3,45.3,40.8,224,192,448,442,49.98,1820.9,test,20119.1828,3,0,0,1
